url,posted_date,letter_date,company,issuing_office,subject
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/omega-engineering-inc-613560-03042021,03/04/2021,03/04/2021,Omega Engineering Inc.,Center for Devices and Radiological Health,Adulterated and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/omnisense-systems-pte-ltd-613561-03042021,03/04/2021,03/04/2021,Omnisense Systems Pte Ltd.,Center for Devices and Radiological Health,Adulterated and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/kogniz-inc-613569-03042021,03/04/2021,03/04/2021,"Kogniz, Inc.",Center for Devices and Radiological Health,Adulterated and Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/safalab-inc-611233-02182021,03/04/2021,02/18/2021,"SafaLab, Inc.",Center for Food Safety and Applied Nutrition (CFSAN),Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/b4b-corp-609521-02182021,03/04/2021,02/18/2021,B4B Corp.,Center for Food Safety and Applied Nutrition (CFSAN),Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/mercolacom-llc-607133-02182021,03/04/2021,02/18/2021,"Mercola.com, LLC",Center for Food Safety and Applied Nutrition (CFSAN),Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cantronic-systems-inc-613542-03042021,03/04/2021,03/04/2021,Cantronic Systems Inc.,Center for Devices and Radiological Health,Device Adulterated and Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/certify-global-inc-613568-03042021,03/04/2021,03/04/2021,Certify Global Inc.,Center for Devices and Radiological Health,Device Adulterated and Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ageless-global-llc-612865-03012021,03/02/2021,03/01/2021,"Ageless Global, LLC",Center for Drug Evaluation and Research | CDER,Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/enmed-microanalytics-inc-610131-01252021,03/02/2021,01/25/2021,"EnMed MicroAnalytics, Inc.",Center for Devices and Radiological Health,Adulterated and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/orvic-dba-webstore-usa-610208-02262021,03/02/2021,02/26/2021,Orvic dba Webstore-USA,Center for Devices and Radiological Health,Adulterated and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/kdunn-and-associates-pa-dba-healthquilt-611864-02162021,03/02/2021,02/16/2021,"KDunn and Associates, P.A. dba HealthQuilt",Center for Drug Evaluation and Research | CDER,Clinical Investigator
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/asesores-en-mantenimiento-hidraulico-e-industrial-sa-de-cv-610108-02222021,03/02/2021,02/22/2021,"Asesores en Mantenimiento Hidraulico e Industrial, S.A. de C.V.",Center for Drug Evaluation and Research | CDER,Finished Pharmaceuticals/Unapproved New Drug/Misbranded/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/inovaker-lab-sa-de-cv-609979-02252021,03/02/2021,02/25/2021,Inovaker Lab S.A. de C.V.,Center for Drug Evaluation and Research | CDER,Finished Pharmaceuticals/Unapproved New Drug/Misbranded/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/yara-elena-de-la-garza-perez-nieto-608697-02222021,03/02/2021,02/22/2021,Yara Elena De La Garza Perez Nieto,Center for Drug Evaluation and Research | CDER,Finished Pharmaceuticals/Unapproved New Drug/Misbranded/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/square-vape-labs-inc-613512-02262021,02/26/2021,02/26/2021,Square Vape Labs Inc.,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/smooth-vapes-inc-613514-02262021,02/26/2021,02/26/2021,"Smooth Vapes, Inc.",Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vapor-city-plus-llc-613454-02262021,02/26/2021,02/26/2021,"Vapor City Plus, LLC",Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vaporatory-llc-613506-02262021,02/26/2021,02/26/2021,"The Vaporatory, LLC",Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vapor-invasion-llc-613455-02262021,02/26/2021,02/26/2021,Vapor Invasion LLC,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/black-dog-reserve-llc-613510-02262021,02/26/2021,02/26/2021,Black Dog Reserve LLC,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/tally-ho-vapor-tonic-llc-613503-02262021,02/26/2021,02/26/2021,Tally Ho Vapor Tonic LLC,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vape-corner-inc-613522-02262021,02/26/2021,02/26/2021,"The Vape Corner, Inc.",Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vapor-emporium-llc-613485-02262021,02/26/2021,02/26/2021,"The Vapor Emporium, LLC",Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/california-vaping-company-inc-613513-02262021,02/26/2021,02/26/2021,California Vaping Company Inc.,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/chuckin-clouds-vape-shop-inc-613515-02262021,02/26/2021,02/26/2021,Chuckin’ Clouds Vape Shop Inc.,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vaporice-inc-613452-02262021,02/26/2021,02/26/2021,VaporIce Inc.,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/e-cig-outlet-llc-613472-02262021,02/26/2021,02/26/2021,E-Cig Outlet LLC,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/dripco-llc-dba-dripco-vape-company-613451-02262021,02/26/2021,02/26/2021,Dripco. LLC d/b/a Dripco Vape Company,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/adore-eliquid-613523-02262021,02/26/2021,02/26/2021,Adore eLiquid,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vapor-maven-e-juice-llc-613453-02262021,02/26/2021,02/26/2021,"Vapor Maven E-Juice, LLC",Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/bulldog-vapor-llc-613471-02262021,02/26/2021,02/26/2021,"Bulldog Vapor, LLC",Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/chubby-baker-llc-613507-02262021,02/26/2021,02/26/2021,The Chubby Baker LLC,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/absara-cosmetics-sapi-de-cv-612455-02182021,02/23/2021,02/18/2021,Absara Cosmetics S.A.P.I DE C.V.,Center for Drug Evaluation and Research | CDER,CGMP/Finished Pharmaceuticals/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/coopersurgical-inc-613339-02122021,02/23/2021,02/12/2021,"CooperSurgical, Inc.",The Office of Prescription Drug Promotion (OPDP),False & Misleading Claims/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wholesome-wellness-612257-02182021,02/19/2021,02/18/2021,Wholesome Wellness,Center for Food Safety and Applied Nutrition (CFSAN),New Drug/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/lifted-naturals-612216-02182021,02/19/2021,02/18/2021,Lifted Naturals,Center for Food Safety and Applied Nutrition (CFSAN),New Drug/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/dr-garbers-natural-solutions-612226-02182021,02/19/2021,02/18/2021,Dr. Garber’s Natural Solutions,Center for Food Safety and Applied Nutrition (CFSAN),New Drug/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sana-group-llc-612256-02182021,02/19/2021,02/18/2021,SANA Group LLC,Center for Food Safety and Applied Nutrition (CFSAN),New Drug/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/enlifta-llc-612253-02182021,02/19/2021,02/18/2021,"Enlifta, LLC",Center for Food Safety and Applied Nutrition (CFSAN),New Drug/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/prohealth-inc-612227-02182021,02/19/2021,02/18/2021,ProHealth Inc.,Center for Food Safety and Applied Nutrition (CFSAN),New Drug/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/fdc-nutrition-inc-612264-02182021,02/19/2021,02/18/2021,FDC Nutrition Inc.,Center for Food Safety and Applied Nutrition (CFSAN),New Drug/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/native-remedies-dba-silver-star-brands-612268-02182021,02/19/2021,02/18/2021,Native Remedies dba Silver Star Brands,Center for Food Safety and Applied Nutrition (CFSAN),New Drug/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/blossom-nature-llc-612263-02182021,02/19/2021,02/18/2021,"Blossom Nature, LLC",Center for Food Safety and Applied Nutrition (CFSAN),New Drug/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/mountain-peak-nutritionals-612219-02182021,02/19/2021,02/18/2021,Mountain Peak Nutritionals,Center for Food Safety and Applied Nutrition (CFSAN),New Drug/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/dr-pauls-lab-612964-02162021,02/17/2021,02/16/2021,Dr. Paul's Lab,Center for Drug Evaluation and Research | CDER,Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/acelrx-pharmaceuticals-inc-613257-02112021,02/16/2021,02/11/2021,"AcelRx Pharmaceuticals, Inc.",The Office of Prescription Drug Promotion (OPDP),False & Misleading Claims/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/my-habitat-brands-llc-611996-02032021,02/16/2021,02/03/2021,My Habitat Brands LLC,Division of Northeast Imports,Foreign Supplier Verification Program (FSVP)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/evolved-ayurvedic-discoveries-incbiocbdplus-609772-02112021,02/16/2021,02/11/2021,"Evolved Ayurvedic Discoveries, Inc./BioCBDPlus",Center for Drug Evaluation and Research | CDER,Finished Pharmaceuticals/Unapproved New Drug/Misbranded/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/jr-son-world-trading-llc-612215-02032021,02/16/2021,02/03/2021,JR & Son World Trading LLC,Division of Northeast Imports,Foreign Supplier Verification Program (FSVP)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/liquid-labs-usa-llc-dba-likido-labs-usa-582106-02102021,02/16/2021,02/10/2021,"Liquid Labs USA, LLC d/b/a Likido Labs USA",Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vaporescence-llc-dba-vape-king-usa-613228-02122021,02/12/2021,02/12/2021,Vaporescence LLC d/b/a Vape King USA,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/jojos-smokeless-world-inc-dba-mod-shield-613210-02122021,02/12/2021,02/12/2021,Jojo's Smokeless World Inc. d/b/a: Mod Shield,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vapor-spot-llc-613225-02122021,02/12/2021,02/12/2021,"The Vapor Spot, LLC",Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/elemental-vapor-bar-613022-02122021,02/12/2021,02/12/2021,Elemental Vapor Bar,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/premium-vapor-technologies-llc-613229-02122021,02/12/2021,02/12/2021,Premium Vapor Technologies LLC,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
